id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
wc_post_id_13215,"Yo Glow Gingerbread Latte Enzyme Scrub (Limited Edition)","This unique scrub that’s the exact same formula as Yo Glow™ (pineapple & papaya enzymes as well as AHA & BHA’s), features a new, mouth-watering gingerbread scent, all wrapped up in special-edition packaging! Perfect for the holiday season, whether it’s a gift for a loved one or a sweet treat to yourself! 
 
Key Ingredients: 
Papaya Fruit Extract: Known to smooth and increase skin clarity leaving a radiant glow. 
Pineapple Fruit Extract: Helps to gently exfoliate, reduce dark spots and soothe skin. 
BHA & AHAs: Alpha hydroxy acids and beta hydroxy acids that help to exfoliate dead skin cells, reduce dark spots and even skin texture and complexion. 
Cellulose: A soft, gentle exfoliant that evens skin texture and complexion.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/Yo-Glow-Gingerbread-Latte-5.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/yo-glow-gingerbread-latte-enzyme-scrub-limited-edition/,"Cleanser &amp; Scrub, Face Wash &amp; Scrub, Sale, Skin Care","wordpress-637743-3104200.cloudwaysapps.com",2800BDT,in stock,wc_post_id_13215,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/Yo-Glow-Gingerbread-Latte-3.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/Yo-Glow-Gingerbread-Latte-2.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/Yo-Glow-Gingerbread-Latte-4.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/Yo-Glow-Gingerbread-Latte-1.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/wishful_yo_glow_gingerbread_latte_enzyme_scrub_40ml_1634812002.jpeg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2200BDT,new,published,,,,,,,
wc_post_id_13207,"Get Even Rose Oil","A skincare powerhouse, Get Even Rose Facial Oil is a blend of 15 exceptional oils chosen for their potent, skin-enhancing benefits. Nicknamed by Huda as her 'magic oil,' this is a holy grail for all skin types, leaving you with a healthy-looking glow, a brighter appearance, and a visibly even texture. 
 
Skin Type: All skin types 
Skincare Concerns: Dryness, Dullness, and Loss of Firmness 
Formulation: Oil 
 
Non-comedogenic, Non-acnegenic, Cruelty-Free, Clean-beauty",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/Get-Even-Rose-Oil-1.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/get-even-rose-oil/,"Face Oil, Mosturizers, Sale, Skin Care","wordpress-637743-3104200.cloudwaysapps.com",7900BDT,in stock,wc_post_id_13207,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/Get-Even-Rose-Oil.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/162045496_3730424513740653_1616910588797210852_n.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/GEFO_1800x.webp,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/GetEvenRoseOil2_2048x2048.webp,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/Get-Even-Rose-Oil.jpeg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5000BDT,new,published,,,,,,,
wc_post_id_13198,"Thirst Trap Juice HA3 Peptide Serum","The super-potent ingredients from our original Thirst Trap Cocoon Mask have been boosted with 3 types of Hyaluronic Acid (HA3) and firming peptides to hydrate and strengthen your skin. 
 
Moisturizing Hollyhock Rose and soothing Aloe Vera nourish your skin, leaving it bouncy and supple. 
 
This serum will deeply hydrate your skin leaving it plump, bouncy and overall, healthier over time.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/IMG_0689.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/product/thirst-trap-juice-ha3-peptide-serum/,"Face Serum &amp; Toner, Mask &amp; Serum, Sale, Skin Care","wordpress-637743-3104200.cloudwaysapps.com",6000BDT,in stock,wc_post_id_13198,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/IMG_0817.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/IMG_0696.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/IMG_0815.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/IMG_0816.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/IMG_0818.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,5500BDT,new,published,,,,,,,
wc_post_id_13189,"Clean Genie Cleansing Butter","Clean, Refreshed, and Radiant Skin! 
A cleansing butter infused with green tea and cherry blossom extract to melt away makeup and impurities while keeping skin feeling soft and supple, instead of greasy and dry. 
 
Skin Type: All skin types 
Skincare Concerns: Dryness, Dullness, and Uneven Texture 
Formulation: Cream 
 
Non-comedogenic, Non-acnegenic, Cruelty-Free, Clean-beauty",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/244401373_4317065195076579_757541811098190391_n.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/clean-genie-cleansing-butter/,"Cleanser &amp; Scrub, Makeup Removers, Sale, Skin Care","wordpress-637743-3104200.cloudwaysapps.com",4800BDT,in stock,wc_post_id_13189,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/274189302_2116877795146287_1850541787003772873_n.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/274335949_2116886858478714_4362251940402171017_n.png,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/275333395_4838221879627572_8763573773876652709_n.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/274238797_2116878111812922_6411876812064206515_n.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/276262271_2140038079496925_4186033791496689538_n.jpeg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,3900BDT,new,published,,,,,,,
wc_post_id_13181,"Honey Whip Peptide Moisturizer (Travel Size)","Loaded with powerful natural extracts & potent actives like manuka honey, cica, peptides and collagen, this rich-but-lightweight whipped cream moisturizer helps to firm, lift, repair, AND plump the skin, as well as reduce redness and even out your complexion. 
 
Honey Whip Peptide Moisturizer is also non-comedogenic & Dermatologist tested!",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/17436793_36268684_2048.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/honey-whip-peptide-moisturizer-mini/,"Day Cream, Mosturizers, Night Cream, Skin Care","wordpress-637743-3104200.cloudwaysapps.com",3500BDT,out of stock,wc_post_id_13181,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/2.webp,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/huda-beauty-honey-whip-peptide-moisturizer-20ml_17436793_36267484_1000.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/201419227-2.webp,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/Huda-Beauty-Wishful-Honey-Whip-Peptide-Moisturizer-Review-3-scaled-1.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3500BDT,new,published,,,,,,,
wc_post_id_13172,"Wishful Quench Skincare Kit","Skin Type: Combination, Dry, Normal, Oily 
Skin Concerns: Dryness, Dullness 
Formulation: Sheet 
How to Use:  
 
 
  Thirst Trap Sheet Mask: start with clean, dry skin. Remove the protective film from the mask. Apply to dry face and leave for 20 minutes. Remove and gently pat excess formula into the skin. 
* Chin Lift: starting with a clean and dry face, peel the protective film from the mask. Tug on each end to pre-stretch the mask to avoid any discomfort during use. Starting at the chin and pulling upwards, secure the mask around the ears. Leave for 20-30 minutes (or longer for even more lift and enhancement of the jawline).",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/Thirst-Trap-Cocoon-Mask-Chin-Lift-Mask.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/product/wishful-quench-skincare-kit/,"Mask &amp; Serum, Sets &amp; Gifts, Sheet Mask, Skin Care","wordpress-637743-3104200.cloudwaysapps.com",4500BDT,out of stock,wc_post_id_13172,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/Thirst-Trap-Cocoon-Mask-Chin-Lift-Mask.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/IMG_0693.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/Thirst-Trap-Cocoon-Mask-Chin-Lift-Mask-1.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/zoom_2_Product_6291106034820-Wishful-Wishful-Quench-Kit-_9c9e31c26620086bf98d7a88f08849ad4fa5a2ff_1602140570.png,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/zoom_10_Product_6291106034820-Wishful-Wishful-Quench-Kit-_737762b00476dca6d251d8215b9d75795b933b35_1602140575.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4500BDT,new,published,,,,,,,
wc_post_id_13166,"Wishful Glow Skincare Kit","Skin Type: Combination, Dry, Normal, Oily, Sensitive 
Skin Concerns: Blemishes, Dryness, Dullness, Uneven Skin Texture, Visible Pores 
How to Use:  
 
 
  Yo Glow: Apply a generous amount on clean, dry skin. Gently massage the scrub in circular motions across the face and neck, rolling and sweeping away dead skin cells and impurities. Rinse well with warm water and gently pat the skin dry. For all skin types, it is recommended that you use Yo Glow 1-2 times a week. However, if you don’t have sensitive skin it’s suitable to be used every day. 
  Honey Balm: Apply a generous amount on clean dry skin. Gently massage into skin, taking in the relaxing lavender scent. Use twice a day for best effects.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/IMG_8078.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/product/wishful-glow-skincare-kit/,"Cleanser &amp; Scrub, Day Cream, Face Wash &amp; Scrub, Mosturizers, Sets &amp; Gifts, Skin Care","wordpress-637743-3104200.cloudwaysapps.com",2600BDT,out of stock,wc_post_id_13166,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/zoom_2_Product_6291106035230-Wishful-Wishful-Glow-Kit-_79341840333833112faf61b46ab37d56909e2ca2_1602140574.png,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/zoom_10_Product_6291106035230-Wishful-Wishful-Glow-Kit-_7a269b96a565848952b56edd1ac11fb8105a98e7_1602140578.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,2600BDT,new,published,,,,,,,
wc_post_id_13079,"All Nighter Setting Spray","In a 7-day study of All Nighter:* 
 
• 78% of participants said All Nighter helped their makeup last for 16 hours. 
• Over 80% said their makeup not only looked better, it stayed on better (even in the T-zone) without settling into fine lines. 
• Whether they had combination, dry or oily skin, 88% or more said All Nighter was the best product to help their makeup last.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/All-Nighter-Long-Lasting-Settings-Spray.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/all-nighter-setting-spray/,"Face, Makeup, Setting Spray &amp; Mist","wordpress-637743-3104200.cloudwaysapps.com",5500BDT,out of stock,wc_post_id_13079,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/All-Nighter-Long-Lasting-Settings-Spray-1.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/All-Nighter-Long-Lasting-Settings-Spray-2.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/a61d4cb7ac68bb2e63c083feff1aa76e.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/All-Nighter-Long-Lasting-Settings-Spray-3.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/4d0fa954776576a38e031ea23d4ada77.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5500BDT,new,published,,,,,,,
wc_post_id_13074,"Always An Optimist Illuminating Primer","A cooling, water-based gel primer that smoothes, hydrates, and illuminates skin, prepping you for makeup that looks and feels its best all day.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/ILLUMINATING-PRIMER-28ML-SKU-1_6ffb264a-d678-4a6d-85a8-fa2924d6fd0f.webp,https://wordpress-637743-3104200.cloudwaysapps.com/product/always-an-optimist-illuminating-primer/,"Face, Face Primer &amp; Serum, Makeup, Sale","wordpress-637743-3104200.cloudwaysapps.com",3300BDT,in stock,wc_post_id_13074,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/ILLUMINATING-PRIMER-28ML-SKU-2_de2c77b4-28f1-4a2e-aca6-527d14c1b3d0.webp,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/illuminating-primer-swatch-1440x1952-1.webp",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,3200BDT,new,published,,,,,,,
wc_post_id_13063,"Full Frontal Volume, Lift & Curl Mascara","The ultimate do-it-all mascara is designed for a fully exposed lash look, featuring an exclusive flat-to-fat brush that instantly volumizes, lifts, lengthens, and curls. Get full-on lashes like never before with Full Frontal Volume, Lift & Curl Mascara. Designed to deliver Rihanna’s full lash look, Full Frontal’s do-it-all formula is clinically proven* to volumize, lengthen, lift & curl lashes—exposing every little lash with eye-opening definition.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/41654_alt1.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/full-frontal-volume-lift-curl-mascara/,"Eye, Eyeliner &amp; Mascara, Makeup, Sale","wordpress-637743-3104200.cloudwaysapps.com",3300BDT,in stock,wc_post_id_13063,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/FB70025_FB4081.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/41654_alt2_358e4edf-a50e-4608-92d4-f1b2fb7e252b.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/41654_smear_b3bcdaed-62db-4c72-a35c-573de632ac6e.png,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/41654_briggs_2.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/41654_before_after_b6435fa2-ce53-4aa4-9a0f-27fcf73dab5e.jpeg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,2800BDT,new,published,,,,,,,
wc_post_id_13056,"Pro Filt'r Instant Retouch Primer","A universal makeup primer for all skin types, this shine-stopping, pore-diffusing primer smooths the way for better foundation application and longer wear with an instant retouch effect. Unlike a basic mattifying primer, Pro Filt'r makeup primer has a cushiony, touch-me-now texture that mattifies skin with the lightest-possible feel, for a full-on sensorial experience.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/22353.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/pro-filtr-instant-retouch-primer/,"Face, Face Primer &amp; Serum, Makeup","wordpress-637743-3104200.cloudwaysapps.com",4600BDT,out of stock,wc_post_id_13056,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/22353_alt1.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/Pro_Filtr_Instant_Retouch_Primer_smear_1200x1500_72DPI_3520c8ce-3a46-4539-9280-001421c25b8a.png,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/22353-MODEL_2_104280fd-e0aa-4936-9d86-3a5fb2a2902d.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/FOUNDATION-PRIMER-GUIDE-1200x1500_fe4d5cac-1031-4c83-953b-6f0e34d30412.jpeg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,4600BDT,new,published,,,,,,,
wc_post_id_13049,"Stunna Lip Paint Longwear Fluid Lip (Unattached)","A weightless, long-wear liquid lipstick with a soft matte finish—born in a range of head-turning shades that look incredible on all skin tones. 
 
Fenty Beauty is 100% cruelty-free.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/FB50002_FB5012_alt1_m.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/stunna-lip-paint-longwear-fluid-lip-unattached/,"Lips, Liquid Lipstick, Makeup, Sale","wordpress-637743-3104200.cloudwaysapps.com",3700BDT,in stock,wc_post_id_13049,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/FB50002_FB5012.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/22360__alt1.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/FB50002_FB5012_alt2.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/FB50002_FB5012_smear.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,3200BDT,new,published,,,,,,,
wc_post_id_13037,"Stunna Lip Paint Longwear Fluid Lip (Uncensored)","A weightless, long-wear liquid lipstick with a soft matte finish—born in a range of head-turning shades that look incredible on all skin tones. 
 
Fenty Beauty is 100% cruelty-free.",https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/Stunna-Lip-Paint-Longwear-Fluid-Lip-Uncensored.jpeg,https://wordpress-637743-3104200.cloudwaysapps.com/product/stunna-lip-paint-longwear-fluid-lip-uncensored/,"Lips, Liquid Lipstick, Makeup, Sale","wordpress-637743-3104200.cloudwaysapps.com",3700BDT,in stock,wc_post_id_13037,,"https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/Stunna-Lip-Paint-Longwear-Fluid-Lip-Uncensored-1.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/Stunna-Lip-Paint-Longwear-Fluid-Lip-Uncensored-2.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/Stunna-Lip-Paint-Longwear-Fluid-Lip-Uncensored-3.jpg,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/22360_smear_5dabc209-8dc2-40fc-a9a2-4f609606d5ff.png,https://wordpress-637743-3104200.cloudwaysapps.com/wp-content/uploads/2022/03/Stunna-Lip-Paint-Longwear-Fluid-Lip-Uncensored.jpg",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,3200BDT,new,published,,,,,,,
